asset_type,ticker,starting_capital,target_net_profit_percent,required_reference_price_rise_percent,final_total_wealth,final_profit_loss,return_percent,buy_and_hold_final_wealth,buy_and_hold_return_percent,buys,sales,open_lots,unrealized_pnl_on_open_lots,participation_percent_of_eligible_minutes,average_holding_minutes_closed,maximum_drawdown_percent,eligible_minutes,trading_sessions,first_close,final_close,underlying_price_change_percent,first_timestamp,final_timestamp,buy_and_hold_profit_loss,initial_capital,final_cash,open_lot_cost_basis,open_liquidation_value,skipped_buys,realized_profit_before_final_liquidation,max_open_lots,maximum_holding_minutes_closed,oldest_open_lot_age_minutes,closed_within_1_hour_percent,closed_within_1_day_percent,closed_within_7_days_percent,closed_within_30_days_percent,maximum_drawdown_timestamp
stock,META,900,1.0,1.222444666889122,1228.84713001422,328.84713001422006,36.538570001580005,1968.0953292161796,118.67725880179773,42835,41520,1315,-86.35286998545848,43.877530115545355,8132.588824662813,35.81810645187799,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.19999999967863857,1315.0,1228.6471300145415,54789,415.1999999997674,1315,165648,92549,6.630539499036609,49.279865125240846,83.40799614643545,97.08333333333333,1667577780
stock,META,900,2.0,2.2246470893335424,1377.1103892582832,477.11038925828325,53.01226547314257,1968.0953292161796,118.67725880179773,30211,28737,1474,-97.62961074134068,30.946283700729328,13497.04680377214,37.59200250645674,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.7399999996240094,1474.0,1376.3703892586593,67413,574.7399999997673,1474,167006,92549,1.1796638480008352,27.532449455405924,66.77454153182309,94.78372829453318,1667577780
stock,META,900,3.0,3.226849511778007,1471.6090683935195,571.6090683935195,63.51211871039104,1968.0953292161796,118.67725880179773,24130,22554,1576,-105.01093160609412,24.71728263541752,18536.815465105967,37.695948281529766,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.619999999613583,1576.0,1470.9890683939059,73494,676.6199999996264,1576,169879,103963,0.2704620023055777,14.117229759687861,53.34752150394608,91.59794271526115,1667577780
stock,META,900,4.0,4.22905193422245,1506.6075235756493,606.6075235756493,67.40083595284993,1968.0953292161796,118.67725880179773,19211,17607,1604,-97.67247642420648,19.67856264852905,24279.31640824672,38.00798027465814,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.2799999998558178,1604.0,1506.3275235757935,78413,704.2799999999394,1604,170234,112709,0.24422104844664055,3.6462770489010055,41.13136820582723,89.1009257681604,1667577780
stock,META,900,5.0,5.2312543566669145,1536.9674022268118,636.9674022268118,70.7741558029791,1968.0953292161796,118.67725880179773,16086,14463,1623,-86.18259777308572,16.477505531426697,29895.114360782685,38.05238971017433,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.14999999989748858,1623.0,1536.8174022269143,81538,723.14999999989,1623,171330,112709,0.07605614326211713,0.5877065615709051,28.29979948834958,86.70400331881352,1667577780
stock,META,900,6.0,6.233456779111335,1512.7473216189478,612.7473216189478,68.08303573543864,1968.0953292161796,118.67725880179773,13035,11449,1586,-74.19267838094856,13.35224944685733,37523.53917372696,38.05238971017433,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.9399999998963722,1586.0,1511.8073216190514,84589,686.9399999998587,1586,171379,114100,0.008734387282732117,0.7249541444667656,19.652371386147262,81.42195824962879,1667577780
stock,META,900,7.000000000000001,7.2356592015558,1535.5150362808831,635.5150362808831,70.61278180898702,1968.0953292161796,118.67725880179773,11662,10058,1604,-68.54496371916525,11.94583299188724,42917.46112547226,38.05238971017433,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.06000000004839645,1604.0,1535.4550362808347,85962,704.0600000000939,1604,171419,114121,0.0,0.4275203817856433,13.79996023066216,77.19228474845893,1667577780
stock,META,900,8.0,8.237861624000242,1568.7978077604685,668.7978077604685,74.31086752894093,1968.0953292161796,118.67725880179773,10813,9179,1634,-65.52219223962061,11.076169794312873,46899.87907179431,38.05238971017433,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.32000000008904905,1634.0,1568.4778077603794,86811,734.3200000000804,1634,174220,114149,0.0,0.32683298834295677,10.72012201764898,74.94280422703999,1667577780
stock,META,900,9.0,9.240064046444685,1609.7038545105083,709.7038545105083,78.85598383450092,1968.0953292161796,118.67725880179773,10357,8677,1680,-71.22614548948263,10.6090715397853,50829.09669240521,38.05238971017433,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.9299999999908763,1680.0,1608.7738545105174,87267,780.9300000000325,1680,179955,115444,0.0,0.3342168952402904,9.968883254581076,66.8894779301602,1667577780
stock,META,900,10.0,10.242266468889127,1594.1379025401006,694.1379025401006,77.12643361556675,1968.0953292161796,118.67725880179773,9220,7564,1656,-62.262097459911274,9.444398918298779,58627.02194606028,38.05238971017433,97624,251,136.96,300.16,119.15887850467288,1664544600,1696017540,1068.0953292161796,900.0,0.4000000000118291,1656.0,1593.7379025400887,88404,756.4000000001034,1656,179997,124191,0.0,0.6610259122157589,9.26758328926494,47.18402961396087,1667577780
stock,MSFT,900,1.0,1.222444666889122,1080.2053638687285,180.20536386872845,20.022818207636494,1190.5407787741024,32.282308752678034,32450,31238,1212,-132.17463613104678,33.24113911083794,11278.191753633395,13.925113999828225,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.37999999977524723,1212.0,1079.8253638689532,65170,312.3799999998609,1212,82489,105337,2.439336705294833,34.967027338497985,71.15692425891542,92.99250912350342,1673016600
stock,MSFT,900,2.0,2.2246470893335424,1132.4386847982041,232.43868479820412,25.826520533133788,1190.5407787741024,32.282308752678034,19805,18535,1270,-138.26131520161448,20.287850850235607,21535.55370919881,14.502467668196362,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.6999999998186013,1270.0,1131.7386847983855,77815,370.6999999999528,1270,83554,105355,0.3183166981386566,13.040194227137848,45.31966549770704,80.95495009441596,1667569440
stock,MSFT,900,3.0,3.226849511778007,1179.6208755934058,279.6208755934058,31.068986177045097,1190.5407787741024,32.282308752678034,15428,14105,1323,-143.52912440638352,15.804138496209793,29376.683232896135,15.444687045987804,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.14999999978931555,1323.0,1179.4708755936165,82192,423.1499999998569,1323,100835,105374,0.042538107054236086,4.764267990074441,28.69195320808224,73.93831974477136,1673016600
stock,MSFT,900,4.0,4.22905193422245,1211.2057272795735,311.20572727957347,34.57841414217484,1190.5407787741024,32.282308752678034,12802,11445,1357,-146.59427272034895,13.114115959844295,37189.2244648318,15.822395369415249,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.7999999999224201,1357.0,1210.405727279651,84818,457.8000000000866,1357,100857,105379,0.00873743993010048,3.09305373525557,15.07208387942333,66.65792922673657,1673016600
stock,MSFT,900,5.0,5.2312543566669145,1216.9978989447636,316.9978989447636,35.2219887716404,1190.5407787741024,32.282308752678034,10659,9295,1364,-147.7521010552225,10.918869084204056,46387.79193114578,16.3111120309007,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.7499999999861302,1364.0,1216.2478989447775,86961,464.7500000000714,1364,135286,152705,0.0,2.1516944593867673,5.551371705217859,52.15707369553523,1673016600
stock,MSFT,900,6.0,6.233456779111335,1171.293452960566,271.2934529605659,30.14371699561844,1190.5407787741024,32.282308752678034,8201,6888,1313,-141.98654703942134,8.400942429829954,58583.61135307782,16.461111817469916,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.2799999999871261,1313.0,1171.0134529605787,89419,413.2800000000141,1313,181664,152954,0.0,0.0,2.1196283391405344,47.444831591173056,1673016600
stock,MSFT,900,7.000000000000001,7.2356592015558,1183.912786377886,283.91278637788605,31.54586515309845,1190.5407787741024,32.282308752678034,7436,6109,1327,-143.71721362212725,7.617291538619136,67058.69127516779,16.34906166664776,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.6300000000132968,1327.0,1183.2827863778728,90184,427.6299999999648,1327,181676,152993,0.0,0.0,0.0818464560484531,35.9469634964806,1673016600
stock,MSFT,900,8.0,8.237861624000242,1185.6409558779608,285.6409558779608,31.737883986440085,1190.5407787741024,32.282308752678034,6680,5352,1328,-142.51904412205045,6.842860069657857,75478.50392376681,16.33452169520679,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.16000000001122316,1328.0,1185.4809558779496,90940,428.15999999998337,1328,182913,154341,0.0,0.0,0.0,29.353512705530644,1673016600
stock,MSFT,900,9.0,9.240064046444685,1190.7586324329768,290.7586324329768,32.30651471477519,1190.5407787741024,32.282308752678034,6137,4805,1332,-141.69136756703142,6.286621593935669,84115.0786680541,15.940955798284628,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.4500000000083446,1332.0,1190.3086324329686,91483,432.4499999999594,1332,182934,174604,0.0,0.0,0.0,18.210197710718003,1673016600
stock,MSFT,900,10.0,10.242266468889127,1190.9517000706228,290.9517000706228,32.327966674513654,1190.5407787741024,32.282308752678034,5463,4149,1314,-123.9482999293823,5.59618930547019,91182.47216196674,16.322251480619737,97620,251,238.1695,315.75,32.57365027847814,1664544600,1696017540,290.54077877410236,900.0,0.90000000000515,1314.0,1190.0517000706177,92157,414.90000000002584,1314,187442,181688,0.0,0.0,0.0,18.10074716799229,1673016600
stock,TSLA,900,1.0,1.222444666889122,946.2402341225063,46.24023412250631,5.137803791389595,847.0112666850146,-5.887637034998383,16044,14995,1049,-103.70976587738323,16.39468225340023,27583.421940646884,58.78717620407778,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.9499999998895134,1049.0,945.2902341226168,81817,149.9500000000086,1049,397346,104069,11.983994664888296,53.49783261087029,82.09403134378125,89.70323441147049,1673015880
stock,TSLA,900,2.0,2.2246470893335424,929.8990564817318,29.899056481731805,3.3221173868590803,847.0112666850146,-5.887637034998383,8791,7737,1054,-124.84094351820522,8.98314956928705,53898.82409202533,59.51951098934109,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.739999999937055,1054.0,929.1590564817948,89070,154.74000000000535,1054,397417,105193,1.02106759725992,26.160010339925037,58.00697944939899,81.58200853043816,1673015880
stock,TSLA,900,3.0,3.226849511778007,926.3562139150368,26.356213915036847,2.928468212781876,847.0112666850146,-5.887637034998383,6276,5220,1056,-130.24378608489087,6.413177874740704,76335.1285440613,59.68013616421855,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.5999999999276966,1056.0,925.7562139151091,91585,156.60000000000517,1056,397436,106945,0.1724137931034483,16.800766283524904,45.11494252873563,77.91187739463602,1673015880
stock,TSLA,900,4.0,4.22905193422245,896.739972168567,-3.2600278314330353,-0.36222531460367025,847.0112666850146,-5.887637034998383,4696,3650,1046,-149.26002783142394,4.798642973196677,104206.02794520548,59.71784588524518,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,-9.038103598868474e-12,1046.0,896.7399721685761,93165,146.00000000000523,1046,417506,106949,0.0,12.657534246575343,32.24657534246575,74.95890410958904,1673015880
stock,TSLA,900,5.0,5.2312543566669145,914.6338269309629,14.633826930962869,1.6259807701069828,847.0112666850146,-5.887637034998383,3962,2917,1045,-131.2161730690401,4.04859954425154,130962.83441892355,60.03560969579075,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.8500000000030248,1045.0,913.7838269309599,93899,145.84999999999891,1045,417577,111074,0.0,7.027768255056565,23.10593075077134,68.3579019540624,1673015880
stock,TSLA,900,6.0,6.233456779111335,890.7464464196257,-9.253553580374273,-1.0281726200415897,847.0112666850146,-5.887637034998383,3271,2237,1034,-143.47355358037782,3.3424959892091843,168181.82968261064,60.25153877757996,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.22000000000360842,1034.0,890.5264464196222,94590,134.22000000000355,1034,419242,127096,0.0,1.9222172552525705,6.9289226642825215,59.67814036656236,1673015880
stock,TSLA,900,7.000000000000001,7.2356592015558,886.0378887832073,-13.962111216792664,-1.5513456907547352,847.0112666850146,-5.887637034998383,2839,1813,1026,-140.8721112167857,2.901053535116134,206229.7330391616,60.349868287843336,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.9099999999929764,1026.0,885.1278887832143,95022,126.90999999999411,1026,419319,127107,0.0,0.0,6.453392167677882,50.35852178709322,1673015880
stock,TSLA,900,8.0,8.237861624000242,880.1705563498169,-19.829443650183066,-2.203271516687011,847.0112666850146,-5.887637034998383,2483,1466,1017,-137.10944365018327,2.5372722535024166,253758.11937244202,60.349868287843336,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.28000000000015746,1017.0,879.8905563498167,95378,117.27999999999786,1017,420440,144387,0.0,0.0,0.0,38.608458390177354,1673015880
stock,TSLA,900,9.0,9.240064046444685,883.1317454321293,-16.868254567870736,-1.8742505075411975,847.0112666850146,-5.887637034998383,2344,1325,1019,-136.11825456786733,2.395234056467847,273100.77056603774,60.349868287843336,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.24999999999653255,1019.0,882.8817454321327,95517,119.25000000000325,1019,420512,524454,0.0,0.0,0.0,34.113207547169814,1673015880
stock,TSLA,900,10.0,10.242266468889127,892.0872541244612,-7.912745875538803,-0.8791939861709785,847.0112666850146,-5.887637034998383,2214,1195,1019,-127.4127458755404,2.262392577226883,278858.1230125523,60.349868287843336,97861,251,265.3,250.23,-5.680361854504346,1664544600,1696017540,-52.98873331498544,900.0,0.5000000000015916,1019.0,891.5872541244596,95647,119.49999999999748,1019,420583,524489,0.0,0.0,0.0,32.38493723849373,1673015880
